Segment,Customer,Doc No,Line No,K1,K2,K3,K4,Shade,Ord. Qty,Sub Segment,Season,Style,Merchant,PO No.,Rate,Cops No,Cops Ln,K5,K6,K7,Dispatched,Bal to Dispatch,FSC Commit Date,Q1,Q2,Q3,Q4,Q5,Q6,WIP Status,Mktg Remark for FSCM,Mktg Remark for Internal,FPT,Airway Bill No,PreShip Dt1,PreShip Dt2,Doc Date,DO No.,Sch Plant I/p Dt,CostCenter,Loom Start Dt.,Export/Domestic,YD/PD,Closed DB2,CV STK,A/H Name,Multiple Del Date,Bal To Issue AT1,Packed In AT1,Last Packing Date,Last Q1/Q5 Date,Q7,Last Dispatch Date,Bal To Issue AT2,Packed In AT2,Last Packing Date AT2,Last Q1/Q5 Date AT2,Q1 AT2,Q2 AT2,Q3 AT2,Q4 AT2,Q5 AT2,Q6 AT2,Q7 AT2,Dispatched From AT2,WIP Status AT2,Greige Stock Baddi,Greige Stock Budhni,Greige K1,Greige Construction,Finish Construction,Actual Planning Month,RGEDOD,Input Date AT1,Input Date AT2,Running Looms,Delay Del Date Greige,Delay Del Date At1,Delay Date AT2,Lab Ref No,Strike Off No,Dispatch In Same SO,Dispatch In Other SO,Close Tag Marketing,Order Creation Date,Delay in Days,Budget Remark,BCI Tracer Account,Pref Factory,Weaving Plant,AT1 P/O Date,AT2 P/O Date,Commulative Order Qty,Labdip Option No,Strike-Off Option No,Preschepment Docket No,Light Source,Exec Remark,PPC Comment,Committed Dely Date,CR Date,Revised CR Date,PO No AT1,PO No AT2,Item Type,Closed By,Closed On,Closed Remark,Invoice No,Invoice Qty,Approved & Non Approved,End Use,Supply chain Feasibility comments,QUERY CONF DATE,Original Order Quantity,Grey Allocation Start Dt,Order Partner,Terms of Delivery,Terms of Shipping,HEAD ENDS,FINISH WIDTH,GREY COST,PROCESS COST,OTHER COST,PBIT,Dyed Yarn 1st Creel Disp Date,Dyed Yarn Disp Completion Date,Dyeing Req Date,DL Appr Status,Export Invoice No,Weave Comment,Dispatch Tolerance,Fabric XYZ Consumption,Fabric Risk,Rev Fabric Risk,QA Comments 1
RMGE,SRINIVASA FASHIONS P.LTD,BLTIM_026017,20,11637,BA,CT-PF,5000002003,TRAIL RED,590.0,,,,VIKAS,,153.0,TIM_026017,20.0,,,,599,-9.0,,,,,,,,,,,,,,,2013-02-27 00:00:00,,2013-03-01 00:00:00,,2013-02-26 00:00:00,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,11637BA,"16OE*12OE-114*56-155-3/1,S TWILL",,2013-03-01 00:00:00,2013-04-28 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,,,0,,,,CWF/D65,,,,,,,,BPF,,,,,0.0,Approved,,,,0.0,,101949.0,EXW,RD,,148.0,84.16,41.41,0,27.43,,,,,,Open End yarn issue,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_026008,50,260456,BAR,ST-PF,6000043911,Team Khaki,1679.0,,,,NAGARAJ,,189.0,TIM_026008,50.0,,,,1558,121.0,,,,,,,,,,,,,2013-05-12 00:00:00,,2013-02-27 00:00:00,,,,,DOMESTIC,PD,0.0,,,1679-04/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,260456BARK,"60/2R*20K.SPX-142*72-177.5-2/2,Z TWILL",,,2013-03-29 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-06-04 00:00:00,,,,Baddi,,2013-06-06 00:00:00,,0,,,,D65,,,,,,F010005297,,BPF,,,,,0.0,Approved,,,,1679.0,,100075.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,AS PER  DISCUSSION WITH JASBIR THIS IS FROM MIL,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_026008,40,260456,BAR,ST-PF,6000043911,ELEPHANT SKIN,1000.0,,,,NAGARAJ,,189.0,TIM_026008,40.0,,,,1037,-37.0,,,,,,,,,,,,,2013-05-12 00:00:00,,2013-02-27 00:00:00,,2013-05-01 00:00:00,,2013-03-11 00:00:00,DOMESTIC,PD,1.0,,,1000-15/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,260456BAR,"60/2R*20SPX-142*72-177.5-2/2,Z TWILL",,2013-05-01 00:00:00,,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-28 00:00:00,,0,,,,D65,,,,,,F010002407,,BPF,,,,,0.0,Approved,,,,1000.0,,100075.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,20Kareded roica yarn issue,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_026008,30,260456,BAR,ST-PF,9000038244,BLACK,1266.0,,,,NAGARAJ,,189.0,TIM_026008,30.0,,,,1205.5,60.5,,,,,,,,,,,,,2013-05-13 00:00:00,,2013-02-27 00:00:00,,2013-05-01 00:00:00,,2013-01-22 00:00:00,DOMESTIC,PD,0.0,,,1266-15/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,260456BAR,"60/2R*20SPX-142*72-177.5-2/2,Z TWILL",,2013-05-01 00:00:00,,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-28 00:00:00,,0,,,,D65,,,,,,F010002408,,BPF,,,,,0.0,Approved,,,,1266.0,,100075.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_026008,20,260456,BAR,ST-PF,8000037754,BLACK BERRY,2132.0,,,,NAGARAJ,,189.0,TIM_026008,20.0,,,,2144.87,-12.87,,,,,,,,,,,,,2013-05-07 00:00:00,,2013-02-27 00:00:00,,2013-05-01 00:00:00,,2013-03-11 00:00:00,DOMESTIC,PD,1.0,,,2132-15/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,260456BAR,"60/2R*20SPX-142*72-177.5-2/2,Z TWILL",,2013-05-01 00:00:00,,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-26 00:00:00,,0,,,,D65,,,,,,F010002335,,BPF,,,,,0.0,Approved,,,,2132.0,,100075.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,20Kareded roica yarn issue,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_026008,10,260456,BAR,ST-PF,7000035621,TEAM KHAKI,2679.0,,,,NAGARAJ,,189.0,TIM_026008,10.0,,,,2723,-44.0,,,,,,,,,,,,,2013-05-12 00:00:00,,2013-02-27 00:00:00,,,,,DOMESTIC,PD,1.0,,,2679-15/05/2013,0.0,2750.15,,,,2013-05-24,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,260456BAR*,,60/2R*20SPX-168*72-147-2/2 TWILL-243,xxxxxx,,2013-04-26 00:00:00,,,,,,435/02/13,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,Baddi,2013-04-26 00:00:00,,2679,,,,D65,Ready Executable,"LD app 31/3,260456RK gr to open",2013-05-15 00:00:00,,,F010002329,,BPF,,,,QAC130000869,26.0,Approved,,,,2679.0,,100075.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,TEXPORT OVERSEAS PVT LTD,BLTIM_025995,30,140324,BA,ST-SF,0,WHITE,1425.0,,,,NAVEEN,,128.0,TIM_025995,30.0,,,,1402,23.0,,,,,,,,,,,,,2013-04-05 00:00:00,,2013-02-26 00:00:00,,2013-04-15 00:00:00,,2013-02-26 00:00:00,DOMESTIC,FB,1.0,,,1425-18/04/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140324BA,40COM*40SPX(40D)-102*72-170.2-PLAIN,,2013-04-01 00:00:00,2013-10-05 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-03 00:00:00,,0,,,,0,,,,,,F010000601,,BPF,,,,,0.0,,,,,1425.0,,100402.0,EXW,RD,,127.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,TEXPORT OVERSEAS PVT LTD,BLTIM_025995,20,140324,BA,ST-SF,8000107574,MID NIGHT,1500.0,,,,NAVEEN,,128.0,TIM_025995,20.0,,,,1531.11,-31.11,,,,,,,,,,,,,2013-04-15 00:00:00,,2013-02-26 00:00:00,,2013-04-15 00:00:00,,2013-02-26 00:00:00,DOMESTIC,PD,1.0,,,1500-18/04/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140324BA,40COM*40SPX(40D)-102*72-170.2-PLAIN,,2013-04-01 00:00:00,2013-10-05 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-14 00:00:00,,0,,,,0,,,,,,"F010000674,F010001392",,BPF,,,,,0.0,Approved,,,,1500.0,,100402.0,EXW,RD,,127.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,TEXPORT OVERSEAS PVT LTD,BLTIM_025995,10,140324,BA,ST-SF,7000064753,DARK COAL,420.0,,,,NAVEEN,,166.0,TIM_025995,10.0,,,,411,9.0,,,,,,,,,,,,,2013-04-20 00:00:00,,2013-02-26 00:00:00,,,,,DOMESTIC,PD,1.0,,,420-18/04/2013,0.0,448.0,,,,2013-04-29,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140324BA*,,40COM*40SPX-136*72-128-PLAIN-136 $,xxxxxx,,2013-04-05 00:00:00,,,,,,558/02/13,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,Baddi,2013-04-05 00:00:00,,420,,,,0,Ready Executable,LD app 20/3,2013-04-18 00:00:00,,,F010000695,,BPF,,,,QAF130000027,30.0,Approved,,,,420.0,,100402.0,EXW,RD,,127.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_025986,70,140367,BA,CT-SF,2000029081,1097,1612.0,,,CR MENT BRM,ASHOK SURANA,,115.0,TIM_025986,70.0,,,,1713.09,-101.09,,,,,,,,,,,,,2013-04-26 00:00:00,,2013-02-25 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140367,,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-19 00:00:00,,0,,,,0,,,,,,F010001733,,BPF,,,,,0.0,Approved,,,,0.0,,102033.0,EXW,RD,,148.0,73.0,29.5,2.3,10.2,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_025986,60,140367,BA,CT-SF,9000061924,96,2749.0,,,SP SAMMY TRC 1296,ASHOK SURANA,,115.0,TIM_025986,60.0,,,,2911.73,-162.73,,,,,,,,,,,,,2013-04-22 00:00:00,,2013-02-25 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140367,,,,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-14 00:00:00,,0,,,,0,,,,,,F010001387,,BPF,,,,,0.0,Approved,,,,0.0,,102033.0,EXW,RD,,148.0,73.0,29.5,2.3,10.2,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_025986,50,140367,BA,CT-SF,4000044454,1349,1612.0,,,AW-13 BULK,ASHOK SURANA,,115.0,TIM_025986,50.0,,,,1679.3,-67.3,,,,,,,,,,,,,2013-04-18 00:00:00,,2013-02-25 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140367,,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-23 00:00:00,,0,,,,0,,,,,,"F010002123,F010000699",,BPF,,,,,0.0,Approved,,,,0.0,,102033.0,EXW,RD,,148.0,73.0,29.5,2.3,10.2,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_025986,40,140367,BA,CT-SF,8000068592,1330,1612.0,,,AW-13 BULK,ASHOK SURANA,,115.0,TIM_025986,40.0,,,,1694.12,-82.12,2013-06-01,,,,,,,,,,,,2013-05-31 00:00:00,,2013-02-25 00:00:00,,2013-06-01 00:00:00,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140367BA,40C*40C-118*96-159-PLAIN,,2013-06-01 00:00:00,2013-05-07 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,3885,,,Baddi,,2013-05-23 00:00:00,,0,,,,0,,,,,,F010004152,,BPF,,,,,0.0,Approved,,,2013-06-01,0.0,,102033.0,EXW,RD,,148.0,73.0,29.5,2.3,10.2,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_025986,30,140367,BA,CT-SF,8000107564,29,2540.0,,,SP SAMMY TRC 1229,ASHOK SURANA,,115.0,TIM_025986,30.0,,,,2638,-98.0,,,,,,,,,,,,,2013-04-12 00:00:00,,2013-02-25 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140367,,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-05 00:00:00,,0,,,,0,,,,,,"F010000698,F010002122",,BPF,,,,,0.0,Approved,,,,0.0,,102033.0,EXW,RD,,148.0,73.0,29.5,2.3,10.2,,,,,,,,,,,
RMGE,M.A.SYNDICATE,BLTIM_025986,20,140367,BA,CT-SF,5000056663,1023,4152.0,,,CR MENT BRM,ASHOK SURANA,,115.0,TIM_025986,20.0,,,,4307.1,-155.1,,,,,,,,,,,,,2013-04-17 00:00:00,,2013-02-25 00:00:00,,,,,DOMESTIC,PD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140367,,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-22 00:00:00,,0,,,,0,,,,,,"F010002011,F010000697",,BPF,,,,,0.0,Approved,,,,0.0,,102033.0,EXW,RD,,148.0,73.0,29.5,2.3,10.2,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_025985,60,140664,BA,ST-PF,5000030272,RASBERRY RED,1270.0,,,,NAGARAJ,,145.0,TIM_025985,60.0,,,,0,1270.0,,,,,,,,,,,,,2013-04-26 00:00:00,,2013-02-23 00:00:00,,2013-05-05 00:00:00,,2013-02-23 00:00:00,DOMESTIC,PD,0.0,,,1270-20/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140664BA,40COM*30SPX-150*81-154.9-4/1 SATIN                ,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-12 00:00:00,,0,,,,D65,,,,,,F010001217,,BPF,,,,,0.0,Approved,,,,1270.0,,100075.0,EXW,RD,,119.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_025985,50,140664,BA,ST-PF,4000042923,EMERALD GREEN,1270.0,,,,NAGARAJ,,145.0,TIM_025985,50.0,,,,0,1270.0,,,,,,,,,,,,,2013-04-29 00:00:00,,2013-02-23 00:00:00,,2013-05-05 00:00:00,,2013-02-23 00:00:00,DOMESTIC,PD,0.0,,,1270-20/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140664BA,40COM*30SPX-150*81-154.9-4/1 SATIN                ,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-12 00:00:00,,0,,,,D65,,,,,,F010001216,,BPF,,,,,0.0,Approved,,,,1270.0,,100075.0,EXW,RD,,119.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_025985,40,140664,BA,ST-PF,9000061674,BLACK,1270.0,,,,NAGARAJ,,145.0,TIM_025985,40.0,,,,0,1270.0,,,,,,,,,,,,,2013-04-30 00:00:00,,2013-02-23 00:00:00,,2013-05-05 00:00:00,,2013-02-23 00:00:00,DOMESTIC,PD,0.0,,,1270-20/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140664BA,40COM*30SPX-150*81-154.9-4/1 SATIN                ,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-12 00:00:00,,0,,,,D65,,,,,,F010001220,,BPF,,,,,0.0,Approved,,,,1270.0,,100075.0,EXW,RD,,119.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_025985,30,140664,BA,ST-PF,5000030282,HOT PINK,1270.0,,,,NAGARAJ,,145.0,TIM_025985,30.0,,,,0,1270.0,,,,,,,,,,,,,2013-04-25 00:00:00,,2013-02-23 00:00:00,,2013-05-05 00:00:00,,2013-02-23 00:00:00,DOMESTIC,PD,0.0,,,1270-20/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140664BA,40COM*30SPX-150*81-154.9-4/1 SATIN                ,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-12 00:00:00,,0,,,,D65,,,,,,F010001218,,BPF,,,,,0.0,Approved,,,,1270.0,,100075.0,EXW,RD,,119.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_025985,20,140664,BA,ST-PF,5000042771,PEACH ORANGE,1270.0,,,,NAGARAJ,,145.0,TIM_025985,20.0,,,,0,1270.0,,,,,,,,,,,,,2013-04-26 00:00:00,,2013-02-23 00:00:00,,2013-05-05 00:00:00,,2013-02-23 00:00:00,DOMESTIC,PD,0.0,,,1270-20/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140664BA,40COM*30SPX-150*81-154.9-4/1 SATIN                ,,2013-05-01 00:00:00,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-12 00:00:00,,0,,,,D65,,,,,,F010001219,,BPF,,,,,0.0,Approved,,,,1270.0,,100075.0,EXW,RD,,119.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,GOKALDAS IMAGES PVT LTD,BLTIM_025985,10,140664,BA,ST-PF,8000017274,ROYAL BLUE,1270.0,,,,NAGARAJ,,145.0,TIM_025985,10.0,,,,0,1270.0,,,,,,,,,,,,,2013-04-29 00:00:00,,2013-02-23 00:00:00,,,,,DOMESTIC,PD,0.0,,,1270-20/05/2013,0.0,1338.28,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140664BA*,,40COM*30SPX-192*81-120-4/1 SATIN-161,xxxxxx,,,,,,,,275/02/13,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,Baddi,2013-04-12 00:00:00,,1270,,,,0,,,2013-05-20 00:00:00,,,F010001221,,BPF,,,,,0.0,Approved,,,,1270.0,,100075.0,EXW,RD,,119.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,70,132144,BAW,ST-SF,6000074113,,1450.0,,,,,,184.0,TIM_025975,70.0,,,,0,1450.0,2013-06-13,,,,,,,,,,,,2013-06-20 00:00:00,,2013-02-23 00:00:00,,,,1900-11-11 00:00:00,DOMESTIC,PD,0.0,,,1450-13/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132294BAW,"32K*20K.SPX-146*76-197.5-4/1,S SATIN-$",,,2013-07-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-06-13 00:00:00,3873,,,,,2013-06-14 00:00:00,,0,,,,0,,,,,,F0S0000284,,BPF,,,,,0.0,Approved,,,2013-06-13,1450.0,,101994.0,EXW,RD,,0.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,60,132144,BAW,ST-SF,7000072944,93R,2000.0,,,,RAVI/AJAY/ANSHUTOSH,,184.0,TIM_025975,60.0,,,,2058.04,-58.04,,,,,,,,,,,,,2013-06-06 00:00:00,,2013-02-23 00:00:00,,2013-06-01 00:00:00,,1900-11-11 00:00:00,DOMESTIC,PD,1.0,,,2000-09/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132294BAW,"32K*20K.SPX-146*76-197.5-4/1,S SATIN-$",,2013-06-01 00:00:00,2013-07-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-05-28 00:00:00,,0,,,,D65,,,,,,F010004564,,BPF,,,,,0.0,Approved,,,,2000.0,,101994.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,50,132144,BAW,ST-SF,8000073723,81E,1720.0,,,,RAVI/AJAY/ANSHUTOSH,,184.0,TIM_025975,50.0,,,,1620.02,99.98,,,,,,,,,,,,,2013-06-06 00:00:00,,2013-02-23 00:00:00,,2013-06-01 00:00:00,,1900-11-11 00:00:00,DOMESTIC,PD,0.0,,,1720-09/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132294BAW,"32K*20K.SPX-146*76-197.5-4/1,S SATIN-$",,2013-06-01 00:00:00,2013-07-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-05-28 00:00:00,,0,,,,D65,,,,,,F010004565,,BPF,,,,,0.0,Approved,,,,1720.0,,101994.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,40,132144,BAW,ST-SF,3000073273,5DS,1280.0,,,,RAVI/AJAY/ANSHUTOSH,,184.0,TIM_025975,40.0,,,,1359,-79.0,,,,,,,,,,,,,2013-06-08 00:00:00,,2013-02-23 00:00:00,,2013-06-01 00:00:00,,1900-11-11 00:00:00,DOMESTIC,PD,1.0,,,1280-09/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132294BAW,"32K*20K.SPX-146*76-197.5-4/1,S SATIN-$",,2013-06-01 00:00:00,2013-07-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-05-28 00:00:00,,0,,,,D65,,,,,,F010004567,,BPF,,,,,0.0,Approved,,,,1280.0,,101994.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,30,132144,BAW,ST-SF,3000073313,51F,2800.0,,,,RAVI/AJAY/ANSHUTOSH,,184.0,TIM_025975,30.0,,,,3063.11,-263.11,,,,,,,,,,,,,2013-06-14 00:00:00,,2013-02-23 00:00:00,,2013-06-01 00:00:00,,1900-11-11 00:00:00,DOMESTIC,PD,1.0,,,2800-09/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132294BAW,"32K*20K.SPX-146*76-197.5-4/1,S SATIN-$",,2013-06-01 00:00:00,2013-07-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-05-28 00:00:00,,0,,,,D65,,,,,,F010004566,,BPF,,,,,0.0,Approved,,,,2800.0,,101994.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,20,132144,BAW,ST-SF,5000001843,40G,2930.0,,,,RAVI/AJAY/ANSHUTOSH,,184.0,TIM_025975,20.0,,,,2876,54.0,,,,,,,,,,,,,2013-06-05 00:00:00,,2013-02-23 00:00:00,,2013-06-01 00:00:00,,1900-11-11 00:00:00,DOMESTIC,PD,0.0,,,2930-09/06/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132294BAW,"32K*20K.SPX-146*76-197.5-4/1,S SATIN-$",,2013-06-01 00:00:00,2013-07-31 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-06-04 00:00:00,,0,,,,D65,,,,,,F010004568,,BPF,,,,,0.0,Approved,,,,2930.0,,101994.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,MEENAKSHI INDIA LTD,BLTIM_025975,10,132144,BAW,ST-SF,6000074113,7AK,1300.0,,,,RAVI/AJAY/ANSHUTOSH,,184.0,TIM_025975,10.0,,,,1316.52,-16.52,,,,,,,,,,,,,2013-06-20 00:00:00,,2013-02-23 00:00:00,,,,,DOMESTIC,PD,1.0,,,1300-09/06/2013,0.0,1360.3,,,,2013-06-22,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,132144BAW*,,32COM*20SPX-194*76-149-4/1 SATIN-262 $,xxxxxx,,2013-05-28 00:00:00,,,,,,APP CTG PP,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,Baddi,2013-05-28 00:00:00,,1300,,,,D65,Ready Executable,"Rpt,app ctg wth PP,132294/W Gr to open.Budhni Gr late,",2013-06-09 00:00:00,,,F010004569,,BPF,,,,QAC130002029,66.5,Approved,,,,1300.0,,101994.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,Aquarelle India Private Limited,BLTIM_025945,10,140511,BA,CT-SF,0,WHITE,1669.0,,,,MANISH,,117.0,TIM_025945,10.0,,,,1595.5,73.5,,,,,,,,,,,,,2013-04-20 00:00:00,,2013-02-18 00:00:00,,,,,DOMESTIC,FB,0.0,,,1669-05/05/2013,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,,,140511,,,,,,,,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-14 00:00:00,,0,,,,U30/D65,,,,,,F010001385,,BPF,,,,,0.0,,,,,1669.0,,102126.0,EXW,RD,,148.0,0.0,0.0,0,0.0,,,,,,,,,,,
RMGE,SHERATON APPARELS,BLTIM_025934,40,140121,BA,C55034,HH01,BEIGE,1800.0,,,,PRADNYA/PARAG/BIMAL,,128.0,TIM_025934,40.0,CT-ZF,RYD0000000,,1816,-16.0,,,,,,,,,,,,,2013-04-09 00:00:00,,2013-02-18 00:00:00,,2013-04-04 00:00:00,,,DOMESTIC,YD,1.0,,,,0.0,0.0,,,,,0.0,0.0,,,0,0,0,0,0,0.0,0.0,,,0.0,0.0,140121BA,40COM*40COM-112*80-161.3-PLAIN                    ,,2013-04-01 00:00:00,2013-04-04 00:00:00,,,0,,,,,,0.0,0.0,Checked,2013-03-31 00:00:00,,,,Baddi,,2013-04-05 00:00:00,,0,,,,0,,,,,,F010000614,,BYF,,,,,0.0,,,,,0.0,,103133.0,EXW,RD,,148.0,95.0,19.0,1.5,12.5,,,,,,,,,,,
