K1,Construction
A140C641,40COM+2/40COM*40COM+2/40COM-100*68-158.5-DOBBY(TOP BEAM SPOOL)-48.28.007
A140C642,40COM+40MC*40COM-72*64-155.9-PLAIN
A140C643,40COM*30SPX(40D)-92*70-187.6-PLAIN
A140C652,40C.HT.SPX(20D)*40C.HT.SPX(20D)-142*94-177.6-3/1 BKT
A140C653,40COM*40COM-204*146-161.8-DOBBY(DOUBLE CLOTH)-12.12.296
A140C656,40CT*20K.SPX(70D)-158*78-178.3-3/2 S TWILL-05.05.001
A140C657,40COM*40COM-133*100-160.1-DOBBY-08.08.123
A140C657,40COM*40COM-133*100-160.1-DOBBY-08.08.123
A140C658,40COM*40COM-133*100-174.9-DOBBY-12.12.348
A140C658,40COM*40COM-133*100-160.1-DOBBY-12.12.348
A140C659,40COM*40COM-133*100-179.8-DOBBY-08.08.0203
A140C659,40COM*40COM-133*100-160.1-DOBBY-08.08.0203
A140C662,40COM*40COM-124*68-159.7-PLAIN
A140C662,40COM*40COM-124*68-159.7-PLAIN
A140C663,40COM*30SPX(40D)+30K.COM-135*70-189.3-2/1 S TWILL
A140C667,40COM*30COM+30SPX(40D)-176*86-179-DOBBY-10.05.034
A140C670,40COM*40COM-94*64-180-PLAIN
A140C670,40COM*40COM-94*64-180.06-PLAIN
A140C670,40COM*40COM-94*64-158-PLAIN
A140C671,40COM*34C.CVC.VORTEX+150D.PET(T400)-102*70-203.2-3/1 S TWILL
A140C676,40COM.KTX.COT*40SPX(40D)-92*72-199.4-PLAIN
A140C677,40COM*30SPX(40D)-102*68-195.7-PLAIN
A140C678,40K.COM.VIS*40K.COM.VIS-100*84-158.5-DOBBY-20.20.030
A140C682,40COM+40MC*40COM+40MC-100*74-158.5-PLAIN
A140C685,40C.CMX.COT*40SPX(40D)-92*72-199.4-PLAIN
A140C686,40COM*40COM-100*78-158.4-DOBBY(TOP BEAM)-12.10.022
A140C688,40C.CT*40SPX(20D)-166*104-200.45-DOBBY-06.06.190
A140C689,40COM+2/60COM*40COM-134*70-160.20-FIL-COUPE(TOP BEAM)-96.82.001
A140C690,40COM*30COM-100*64-178-DOBBY(DOUBLE CLOTH)-40.32.006
A140C690,40COM*30COM-100*64-158.5-DOBBY(DOUBLE CLOTH)-40.32.006
A140C694,40COM*40COM-112*78-159.2-DOBBY-06.08.023
A140C695,40COM*40COM-112*78-159.2-DOBBY-06.06.100
A140C696,40COM*40COM-112*78-159.2-DOBBY-12.06.191
A140C697,40COM*40COM-112*78-159.2-DOBBY-08.08.324
A140C697,40COM*40COM-112*78-179-DOBBY-08.08.518
A140C697,40COM*40COM-112*78-179-DOBBY-08.08.518
A140C697,40COM*40COM-112*78-161.77-DOBBY(08.08.518)
A140C698,40COM*40COM-112*78-159.2-DOBBY-08.08.314
A140C699,40COM*40COM-112*78-159.2-DOBBY-12.16.002
A140C700,40COM*40COM-112*78-159.2-DOBBY-12.12.013
A140C701,40COM*40COM-120*100-159.6-DOBBY-08.08.018
A140C701,40COM*40COM-120*100-162-DOBBY-08.08.024
A140C702,40COM*40COM-120*100-159.6-DOBBY-08.08.138
A140C703,40COM*40COM-120*96-159.6-DOBBY-08.08.293
A140C704,40COM*40COM-120*96-159.6-DOBBY-08.08.173
A140C705,40COM*40COM-120*100-159.6-DOBBY-08.08.313
A140C706,40COM*40COM-120*96-159.6-DOBBY-08.08.294
A140C707,40COM*40COM-120*96-159.6-DOBBY-06.06.068
A140C707,40COM*40COM-120*96-159.6-DOBBY-06.06.068
A140C708,40COM*40COM-120*100-179.2-DOBBY-16.16.0294
A140C708,40COM*40COM-120*100-159.6-DOBBY-16.16.0294
A140C709,40COM*40C.XLA(42D)-108*74-175.1-PLAIN
A140C710,40MODAL.NYL*40SPX(20D)-196*140-179.7-DOBBY(DOUBLE CLOTH)-10.10.14
A140C711,40K.COM.VIS*40K.COM.VIS-101*84-157.9-PLAIN+DENTING
A140C712,40COM+40MC*40MC+40SPX(20D)-92*70-173.3-PLAIN
A140C716,40COM*16K.SPX(40D)-86*48-205.5-OXFORD
A140C716,40COM*16K.SPX(40D)-86*48-172.48-OXFORD
A140C717,40COM*30SPX(40D)+8OE-135*94-177.1-DOBBY (TOP-BEAM)-18.16.012
A140C719,40COM*40SPX(40D)-126*112-198-DOBBY-32.24.026
A140C720,40COM*20C.XLA(75D)-86*46-172.5-OXFORD
A140C723,40K.COM.MODAL*80D.PET-124*80-159.8-PLAIN
A140C727,40CT*40SPX(40D)-166*94-208.1-4/1 S SATIN
A140C728,40COM*20K.SPX(70D)-130*68-205.6-3/1 S TWILL
A140C731,40COM*30SPX(40D)-120*76-176.1-2/1 Z TWILL
A140C732,40K.COM.VIS*40K.VIS-90*80-167.56-2/2 HBT
A140C732,40K.COM.VIS*40K.VIS-90*80-157.7-2/2 HBT
A140C733,40COM*14K.SPX(70D)-176*58-183.8-3/1 S TWILL
A140C733,40COM*14K.SPX(70D)-176*58-183.8-3/1 S TWILL
A140C734,40COM*24K.SPX(40D)-158*74-178.4-DOBBY-12.04.010
A140C735,40K.COM.VIS+2/40COM*40K.COM.VIS+2/40COM-84*84-157.2-DOBBY(TOP BEAM)-180.168.001
A140C736,40K.COM.VIS+2/40COM*40K.COM.VIS-91*72-157.4-DOBBY(TOPBEAM)-282.04.001
A140C739,40COM*50SPX(20D)+80D.PET-114*90-175.6-DOBBY(ROYAL OXFORD)-08.06.031
A140C741,40K.COM.TEN*30COM+30SPX(40D)-176*86-179-DOBBY-10.05.034
A140C741,40K.COM.TEN*30COM+30SPX(40D)-176*86-179-DOBBY-10.05.034
A140C742,40COM*40COM-112*90-178.8-DOBBY(HONEY COMB)-08.08.103
A140C742,40COM*40COM-112*90-178.87-HONEY COMB-08.08103
A140C744,40COM*40COM-112*62-159.2-PLAIN
A140C748,40COM*150D.TRIEXTA-186*90-179.4-DOBBY(CORD)-12.04.102
A140C749,40K.COM*150D.TRIEXTA-90*80-177.1-DOBBY(CREPE)-66.40.003
A140C750,40COM*20K.SPX(40D)-114*52-197-DOBBY-06.06.035
A140C750,40COM*20K.SPX(40D)-114*52-197-DOBBY-06.06.035
A140C751,40COM*24K+24K.SPX(40D)-120*72-176.14-DOBBY-06.06.001
A140C752,40COM*20K+20K.SPX(40D)-120*72-176.14-DOBBY-06.06.001
A140C753,40COM*40COM+2/20C-100*66-178.13-DOBBY-420.180.001
A140C753,40COM*40COM+2/20C-100*66-158.5-DOBBY-420.180.001
A140C754,40COM*40COM-90*98-157.7-DOBBY-240.240.001
A140C756,40COM*170D.TRIEXTA.STR+10K.SPX(70D)-158*90-178.37-DOBBY-20.15.006
A140C757,40C.CT*20C.SPX(70D)-120*74-209.9-DOBBY-08.04.026.A
A140C762,40K.REFIBRA+20K.REFIBRA.RECY.NYL*40K.REFIBRA+20K.REFIBRA.RECY.NYL-76*72-156-DOBBY TOP BEAM-12.12.357
A140C765,40COM*40COM-100*72-158.5-PLAIN
A140C766,40COM*30SPX(40D)-166*88-193.4-DOBBY-06.04.004
A140C766,40COM*30SPX(40D)-166*88-193.40-DOBBY-06.04.004
A140C766,40COM*30SPX(40D)-166*88-193.40-DOBBY-06.04.004
A140C766,40COM*30SPX(40D)-166*88-162.5-DOBBY-06.04.004
A140C767,40COM*150D.PET(T400)-142*90-199.1-2/2 S TWILL
A140C768,40COM*40COM-112*90-159.2-DOBBY-08.08.142
A140C769,40COM*14K.XLA(42D)-114*46-178-OXFORD
A140C770,40COM*20K.SPX(70D)-142*72-199.2-DOBBY-08.08.0333
A140C772,40K.COM.VIS*75D.VIS-84*90-159.65-PLAIN
A140C773,40MC*40MC-90*68-157.7-PLAIN
A140C773,40MC*40MC-90*68-157.7-PLAIN
A140C774,40LEA.LINEN*40LEA.LINEN-44*44-154.7-PLAIN
A140C775,40COM*30SUTALEA+30PC.NEPS(WHITE)-64*54-173.8-PLAIN
A140C777,40COM*40SPX(40D)-135*102-177.1-PLAIN
A140C778,40COM*90D.TRIEXTA.STR+10OE-150*108-178-DOBBY-20.06.005
A140C779,40K.COM*40K.COM-133*80-160.1-PLAIN
A140C779,40K.COM*40K.COM-133*78-160.1-PLAIN
A140C779,40COM*40COM-133*80-160.1-PLAIN
A140C781,40COM*40D.NYL.STR(TWISTED)-114*80-175.92-PLAIN
A140C781,40COM*40D.NYL.STR(TWISTED)-114*80-175.6-PLAIN
A140C782,40CORE.PV(30D)*40CORE.PV(30D)-90*88-157.7-2/1 S TWILL
A140C783,40COM*150D.PET(CM800)-142*90-199.1-2/2 S TWILL
A140C784,40COM*150D.PET(R531)-142*90-199.1-2/2 S TWILL
A140C787,40COM*75D.NYL.STR(TWISTED)-114*86-175.6-PLAIN
A140C788,40COM*50D.NYL.STR(TWISTED)-92*88-173.3-PLAIN
A140C788,40COM*50D(40/12/20) N Spx TWS-92*88-194.6-PLAIN
A140C789,40COM*16OE+16K.SPX(40D)-102*52-174.5-OXFORD
A140C791,40COM*20K.SPX(70D)-135*76-196.6-2/1 S TWILL
A140C793,40COM*16OE+40LEA.LINEN-132*70-160-DOBBY(CVT)-06.06.029
A140C795,40COM*40COM-120*90-164.62-DOUBLE CLOTH(CRINKLE EFFECT)-240.24.001
A140C795,40COM*40COM-120*90-159.6-DOUBLE CLOTH(CRINKLE EFFECT)-240.24.001
A140C797,40COM+2/20K+40COM+2/20K-108*88-158.9-PLAIN (TOP BEAM)CRAMMING
A140C804,40RING ECO VIS x 40VORTEX ECO VIS-84x72-160-PLAIN
A140C805,40COM*34PC.VORTEX+150D.PET(T400)-114*68-175.6-3/1 S TWILL
A140C805,40COM*34PC.VORTEX+150D.PET(T400)-114*68-175.6-3/1 S TWILL
A140C806,40K.MODAL*40VIS.SPX(20D)-196*140-179.7-DOBBY(DOUBLE CLOTH)-60.12.006
A140C809,40COM*32K.COM-148*66-160.6-2/1 HBT
A140C810,40COM*40COM-100*96-178-DOBBY(DOUBLE CLOTH)-40.32.006
A140C814,40COM*24K.SPX(40D)+10K.SPX(70D)-158*84-178.3-DOBBY-20.15.006
A140C814,40COM*24K.SPX(40D)+10K.SPX(70D)-150*84-178-DOBBY-20.15.006
A140C815,40COM.CV*16C.MC-80*56-176.1-DOBBY-08.04.140
A140C816,40COM*20MC+20OE-84*56-176.6-OXFORD
A140C818,40COM.CV*20C.MC-80*68-176.1-DOBBY-08.04.140
A140C819,40CORE.PV*40CORE.PV-84*72-176.5-PLAIN
A140C822,40K.COM.VIS*20K.COM.VIS+30K.COM.VIS.HT-90*96-157.7-DOBBY-22.32.001
A140C823,40K.COM.MODAL+40COM*40K.COM.MODAL-84*78-157.2-SEAR SUCKER (TOP BEAM)-24.04.0235
A140C823,40K.MODAL+40COM*40K.MODAL-84*78-157.2-SEAR SUCKER (TOP BEAM)
A140C823,40K.COM.MODAL+40COM*40K.COM.MODAL-84*78-162-SEAR SUCKER (TOP BEAM)
A140C825,40COM*2/60COM+40COM-118*78-159.5-DOBBY-(FIL-COUPE)
A140C826,40COM*40COM-80*68-176.1-PLAIN+TOP BEAM(SEAR SUCKER)
A140C827,40COM*40SPX(20D)-82*68-171.8-PLAIN+TOP BEAM(SEAR SUCKER)
A140C828,40COM*40COM-80*68-176.1-DOBBY+TOP BEAM(SEAR SUCKER)
A140C829,40COM*40SPX(20D)-82*68-171.8-DOBBY+TOP BEAM(SEAR SUCKER)
A140C830,40COM*40COM-79*68-176-PLAIN+TOP BEAM(SEAR SUCKER)
A140C831,40COM*40COM-79*68-176-DOBBY+TOP BEAM(SEAR SUCKER)
A140C831,40COM*40COM-79*68-156.7-SEAR SUCKER(TOP BEAM)-20.04.100
A140C832,40COM*40SPX(20D)-81*68-171.6-PLAIN+TOP BEAM(SEAR SUCKER)
A140C833,40COM*40SPX(20D)-81*68-171.6-DOBBY+TOP BEAM(SEAR SUCKER)
A140C835,40COM*2/50COM+50SPX(40D)-92*120-173.3-DOBBY-4.12.003
A140C836,40COM*20MC+20OE-80*54-185.80-OXFORD
A140C836,40COM*20MC+20OE-80*54-185.80-OXFORD
A140C836,40COM*20MC+20OE-80*54-176.1-OXFORD
A140C839,40COM*40COM-100*84-158.5-2/2 S TWILL
A140C843,40COM*75D.PET(T400)-114*90-175.6-PLAIN
A140C844,40COM*90D.KTX.STR-114*84-175.6-PLAIN
A140C845,40KTX.VIS*40KTX.VIS-84*70-157.2-PLAIN
A140C850,40COM*40K.COM.TEN-106*84-173.61-2/1 S TWILL
A140C850,40COM*40K.COM.TEN-106*84-158.8-2/1 S TWILL
A140C856,40C.CORE.PET(30D)*40C.CORE.PET(30D)-133*72-160.1-PLAIN
A140C858,40K.COM.TEN*30K.TEN.SPX(40D)-166*90-178.7-3/1 S TWILL
A140C859,40C.CORE.PET(30D)*40C.CORE.PET(30D)-133*94-160.1-PLAIN
A140C860,40COM*40COM-120*96-159.6-DOUBLE CLOTH(CRINKLE EFFECT)-240.24.001
A140C860,40COM*40COM-120*96-159.6-DOUBLE CLOTH(CRINKLE EFFECT)-240.24.001
A140C865,40COM*2/40COM+40COM-118*78-159.5-DOBBY-(FIL-COUPE)-128.90.001
A140C866,40COM*30SPX(40D)-108*76-194.3-RIBSTOP(DOBBY)
A140C866,40COM*30SPX(40D)-108*76-194.3-RIBSTOP(DOBBY)
A140C868,40CORE.PV*40CORE.PV-133*72-160.1-PLAIN
A140C870,40COM*90D.CMX.STR-114*84-175.6-PLAIN
A140C870,40COM*90D.CMX.STR-114*84-175.6-PLAIN
A140C872,40COM*40COM-133*70-160.1-2/1 Z TWILL
A140C875,40COM*20K.SPX(70D)-178*60-179.16-DOBBY-08.04.026
A140C876,40C.CT*40SPX(40D)-166*94-208.1-4/1 S SATIN
A140C878,40COM*90D.SPUNSTAR-124*90-159.8-PLAIN
A140C879,40K.COM.VIS*40K.VIS.SPX(20D)-92*82-173.3-PLAIN
A140C880,40COM.CL.OG*40COM.CL.OG-80*66-156.8-2/2 Z TWILL
A140C881,40COM.CL.OG*40COM.CL.OG-80*66-156.8-2/2 MATT
A140C882,40COM*40COM+30SPX(20D)-126*64-176.6-ROYAL OXFORD(DOBBY)-08.06.018
A140C884,40COM*40COM-76*76-156.4-2/2 MATT
A140C894,40COM*20K.SPX(40D)-120*76-177.75-2/1 S TWILL
A140C894,40COM*20K.SPX(40D)-120*76-177.75-2/1 S TWILL
A140C894,40COM*20K.LYC(40D)-120*76-176.1-2/1 S TWILL
A140C895,40COM*32K.COM-133*86-169.9-DOBBY-12.04.059
A140C895,40COM*32K.COM -133*86-170.08-DOBBY-12.04.059
A140C895,40COM*32K.COM -133*86-170.08-DOBBY-12.04.059
A140C896,40COM*40COM+40MC-112*80-161.72-PLAIN
A140C896,40COM*40COM+40MC-112*80-159.2-PLAIN
A140C898,40MODAL*40.MODAL+2/20MODAL-100*66-178-DOBBY-288.216.002
A140C899,40RECY.PET.VIS.EV*40RECY.PET.VIS.EV-90*88-157.7-2/1 S TWILL
A140C900,40REFIBRA.RECY.PET*40REFIBRA.RECY.PET-90*88-157.7-2/1 S TWILL
A140C901,40RECY.COT.NYL*40RECY.COT.NYL-90*88-157.7-2/1 S TWILL
A140C907,40COM*75D.PET(T400)-112*80-159.2-PLAIN
A140C910,40COM*30C.VORTEX.PC-112*64-159.2-3/1 S TWILL
A140C910,40COM*30C.PC-112*64-159.2-3/1 S TWILL
A140C911,40COM*10OE+32K.COM-118*60-159.5-PLAIN
A140C912,40LEA.LINOCEL*10K.SPX(70D)-50*44-163.1-PLAIN
A140C914,40COM*30C.SPX(40D)-158*98-178.3-2/2 S TWILL
A140C915,40CT*90D.TRIEXTA.STR-146*120-177.8-2/2 S TWILL
A140C916,40K.COM.VIS*40K.VIS.SPX(20D)-122*80-176.3-4/1 S SATIN
A140C917,40CM*170D.TRIEXTRA.STR-138*74-177.3-2/2 S TWILL
A140C918,40COM*80D.PET.STR(TWISTED)-196*140-179.8-DOBBY(DOUBLE CLOTH)-10.10.14
A140C918,40COM*80D.PET.STR(TWISTED)-196*140-179.7-DOBBY(DOUBLE CLOTH)-10.10.14
A140C918,40COM*80D.PET.STR(TWISTED)-196*140-179.7-DOBBY(DOUBLE CLOTH)-10.10.14
A140C919,40COM*200D.KTX.STR-126*80-176.6-2/2 S TWILL
A140C922,40COM*30COM-148*60-160.6-OXFORD
A140C927,40COM*16K.SPX(70D)-146*64-158.3-DOBBY-90.30.002
A140C929,40K.TEN*30SPX(40D)-166*100-178.7-DOBBY
A140C930,40K.COM.VIS+20VORTEX.VIS*40K.COM.VIS+20VORTEX.VIS-136*96-160.2-DOBBY(TOP BEAM)-186.110.001
A140C931,40CM*24CT.LYC(40D)-138*60-177.3-2/2 S TWILL
A140C933,40COM*40SPX(20D)-92*84-173.4-PLAIN
A140C935,40CT*40CM.SPX(40D)-146*90-177.8-2/2 S TWILL
A140C936,40CT*40CM.SPX(40D)-146*90-177.8-2/2 S TWILL
A140C939,40COM*32K.COM-133*98-179.93-DOBBY-10.05.017
A140C939,40COM*32K.COM-133*98-179.93-DOBBY-10.05.017
A140C939,40COM*32K.COM-133*98-179.8-DOBBY-10.05.017
A140C940,40COM*40COM+40SPX(40D)-126*70-191.1-3/1 BKT
A140C942,40MC*40MC-100*78-178-PLAIN
A140C945,40COM*40COM+30SPX(40D)-86*86-172.4-3/1 S TWILL(CRINKLE EFFACT)
A140C949,40K.COM.VIS*40K.COM.VIS+30K.COM.VIS-103*70-158.7-DOBBY+DENTING-312.212.001
A140C950,40PC.RECY.OG*40OG.SPX(40D)-126*74-176.5-PLAIN
A140C952,40COM*170D.PET.STR(DYESTAR)-178*110-193.8-DOBBY (DOUBLE CLOTH)-10.10.014.A
A140C952,40COM*170D.PET.STR(DYESTAR)-178*110-194.06-DOUBLE CLOTH-10.10.014.A
A140C953,40COM*40COM-133*102-160-2/1 HBT
A140C955,40SPX(20D)*40SPX(40D)-114*90-175.6-2/1 S TWILL
A140C956,40COM+30MC*40COM+30MC-72*70-155.9-PLAIN
A140C958,40SPX(20D)*40SPX(40D)-114*86-197-2/1 S TWILL
A140C958,40SPX(20D)*40SPX(40D)-114*86-197-2/1 S TWILL
A140C959,40COM*20K.SPX(70D)-146*90-177.8-3/1 S TWILL
A140C960,40COM*40COM-133*90-169.9-2/1 S TWILL
A140C961,40COM+2/60COM*40COM-112*78-164.1-PLAIN+TOPBEAM(SEAR SUCKER)
A140C965,40LEA.LINOCEL*30SPX(40D)-70*60-169.5-2/1 S TWILL
A140C967,40COM*24K.SPX(40D)-142*86-177.5-3/1 S TWILL
A140C971,40COM*12OE-148*80-160.5-2/2 S TWILL
A140C972,40COM*40SPX(40D)-196*146-179.7-DOBBY(DOUBLE CLOTH)-10.10.014
A140C972,40COM*40SPX(40D)-196*146-179.7-DOBBY(DOUBLE CLOTH)-10.10.014
A140C972,40COM*40SPX(40D)-201*146-183.8-DOUBLE CLOTH--10.10.014
A140C972,40COM*40SPX(40D)-201*146-183.8-DOUBLE CLOTH--10.10.014
A140C975,40COM*30K.COM-112*78-178.8-DOBBY-08.06.012
A140C976,40COM*30K.COM-112*78-178.8-DOBBY-8.4.001
A140C977,40CORE.PV(30D)*40CORE.PV(30D)-100*86-158.5-2/1 S TWILL
A140C978,40COM*32K.COM+24K.SPX(40D)-111*64-175.4-DOBBY-08.08.320
A140C979,40COM*32K.COM+24K.SPX(40D)-111*64-175.4-DOBBY-12.08.042
A140C982,40COM.CV*40COM.CV-100*86-158.4-PLAIN
A140C984,40COM*75D.PET(T400)-114*76-175.6-PLAIN
A140C989,40K.COM.VIS*40K.COM.VIS.SPX(40D)-92*82-173.3-PLAIN
A140C991,40COM*24K.SPX(40D)-158*72-178.3-DOBBY-44.08.002
A140C992,40COM*32K.COM-90*74-157.7-PLAIN
A140C994,40K.COM.VIS*40K.COM.VIS-120*108-159.5-4/1 Z SATIN
A140C995,40COM.CT.CORE.PET*40COM.CT.CORE.PET-133*108-160-2/2 S TWILL
A140C996,40COM.CT.PET*40COM.CT.PET-133*108-160.1-2/2 S TWILL
A140C999,40K.COM.VIS*40K.COM.VIS-124*78-159.7-PLAIN
A140D005,40COT.NYL*40COT.NYL-196*100-161.7-3/2 S TWILL
A140D006,40COM*40COM-132*78-179.8-DOBBY(ROYAL OXFORD)-08.06.018
A140D006,40COM*40COM-132*76-174.96-ROYAL OXFORD-08.06.018
A140D006,40COM*40COM-132*76-174.96-ROYAL OXFORD-08.06.018
A140D008,40COM*30SPX(40D)-102*70-195.7-PLAIN
A140D009,40COM*40SPX(40D)-166*102-178.7-2/2 S TWILL
A140D010,40CL*40CL-124*80-159.7-PLAIN
A140D011,40COM*40CL-124*80-159.7-PLAIN
A140D015,40COM*200D.KTX.STR+20K.SPX(70D)-114*76-209.3-2/2 S TWILL
A140D016,40COM*195D(150/136/70)NYL.STR ATY+20K.SPX(70D)-114*76-191.7-2/2 S TWILL
A140D016,40COM*170D.NYL.STR(ATY)+20K.SPX(70D)-114*76-209.3-2/2 S TWILL
A140D016,40COM*170D(150/136/70) N Spx(TWISTED)+20K Spx 70D-114*76-175.6-2/2 S TWILL
A140D017,40COM*40COM-84*92-157.2-PLAIN
A140D017,40COM*40COM-84*92-157.2-PLAIN
A140D018,40K.COM.VIS*170D.NYL.STR-166*72-200.7-4/1 S SATIN
A140D018,40K.COM.VIS*170D.NYL.STR-166*72-178.7-4/1 S SATIN
A140D019,40COM*20K.SPX(40D)+20OE-114*50-175.6-DOBBY-06.04.035
A140D019,40COM*20K.SPX(40D)+20OE-114*50-175.6-DOBBY-06.04.035
A140D020,40COM*30SPX(20D)-114*72-175.6-PLAIN
A140D022,40COM*20K.SPX(70D)+20OE-134*72-177.1-PLAIN
A140D023,40COM*20K.SPX(70D)+20OE-134*72-177.1-PLAIN
A140D029,40COM*90D.PET.STR(SBK)-102*80-208-PLAIN
A140D031,40COM*36COM+40SPX(20D)-92*78-178.5-PLAIN
A140D032,40SPX(40D)*50SPX(20D)-114*90-197-2/1 S TWILL
A140D036,40COM*30COM+30SPX(70D)-108*64-196.4-2/1 Z TWILL
A140D038,40SPX(20D)*40SPX(40D)-114*80-197-2/1 S TWILL
A140D041,40COM*40SPX(40D)-126*94-198-DOBBY-08.08.225
A140D041,40COM*40SPX(40D)-126*94-198.04-DOBBY-08.08.225
A140D041,40COM*40SPX(40D)-126*94-198.04-DOBBY-08.08.225
A140D043,40CT*30SPX(40D)-151*86-178-4/1 S SATIN
A140D043,40COM.CT*30SPX(40D)-151*86-178-4/1 S SATIN
A140D045,40COM+2/40COM*40COM-134*70-165.4-FIL-COUPE(TOP BEAM)-96.78.001
A140D046,40COM*40K.COM.VIS-90*78-157.7-2/2 S TWILL
A140D047,40COM*30COM+30SPX(40D)-134*72-177.1-PLAIN (CRINKLE EFFECT)
A140D048,40COM*30COM+30SPX(40D)-134*72-177.1-PLAIN (CRINKLE EFFECT)
A140D049,40COM*40COM-148*98-160.6-PLAIN
A140D049,40COM*40COM-148*98-155.7-PLAIN
A140D050,40COM*40COM+40SPX(20D)-102*64-174.5-PLAIN
A140D052,40COM+40MC+2/40COM*40K.COM.VIS-77*54-175.7-FIL-COUPE(TOP BEAM)-90.70.001.A
A140D056,40COM*30COM-176*88-161.3-2/2 Z TWILL
A140D057,40COM*30COM-132*92-160-DOBBY(RIBSTOP)-12.16.009
A140D060,40COM*40COM-106*72-163.7-RIBSTOP(TOP BEAM)
A140D061,40SPX(20D)*50SPX(20D)-108*90-196.4-2/1 S TWILL
A140D062,40SPX(20D)*40SPX(20D)-120*80-176.4-2/1 S TWILL
A140D063,40K.COM*30K.COM-176*96-163.83-DOBBY-16.16.002.A
A140D064,40COM*2/30C.CVC-90*50-157.6-OXFORD
A140D065,40COM.KTX.RTH.COT*16SPX(70D)-166*64-178.7-3/1 S TWILL
A140D067,40SPX(40D)*24K.SPX(40D)-114*76-209.3-OXFORD
A140D067,40SPX(40D)*24K.SPX(40D)-114*76-202.1-OXFORD
A140D068,40COM*30SPX(40D)-120*74-209.9-3/1 BKT
A140D069,40COM.OG*30COM.OG-164*78-161-PLAIN
A140D070,40COM*40COM-84*94-176.6-PLAIN
A140D071,40K.COM.VIS*30K.VIS.SPX(40D)-114*76-175.6-PLAIN
A140D072,40COM*10OE-204*64-181.7-DOBBY(TOP BEAM)-06.06.213
A140D074,40COM*10OE+10K.SPX(40D)-122*46-182.2-DOBBY--12.06.0171
A140D074,40COM*10OE+10K.SPX(40D)-126*48-176.59-DOBBY-12.06.171
A140D074,40COM*10OE+10K.SPX(40D)-126*46-176.59-DOBBY-12.06.171
A140D075,40COM*185D.PET.STR(SOFTLON)-178*110-193.8-DOBBY (DOUBLE CLOTH)-10.10.014.A
A140D076,40K.COM.VIS+2/80COM*30K.COM.VIS.HT-94*80-178.1-DOBBY(TOP BEAM)CRINCKLE EFFECT-70.06.001.A
A140D076,40K.COM.VIS+2/80COM*30K.COM.VIS.HT-94*80-178.1-DOBBY(TOP BEAM)CRINCKLE EFFECT
A140D080,40K.COM.RECY.COT*40K.COM.RECY.COT-90*68-177.1-PLAIN
A140D080,40K.COM*40K.COM-90*68-177.1-PLAIN
A140D080,40COM.RECY.COT*40COM.RECY.COT-90*68-177.1-PLAIN
A140D080,40COM.RECY.COT*40COM.RECY.COT-90*68-177.1-PLAIN
A140D080,40COM*40COM-90*68-189.41-PLAIN
A140D080,40COM*40COM-90*68-189.41-PLAIN
A140D080,40COM*40COM-90*68-189.41-PLAIN
A140D080,40COM*40COM-90*68-177.1-PLAIN
A140D080,40COM*40COM-90*68-157.7-PLAIN
A140D081,40SPX(20D)*30SPX(40D)-142*80-206.8-4/1 S SATIN
A140D082,40SPX(20D)*40SPX(20D)-114*90-197-2/1 S TWILL
A140D082,40SPX(20D)*40SPX(20D)-114*90-175.6-2/1 S TWILL
A140D083,40SPX(20D)*40SPX(20D)-126*94-157.2-3/1 S TWILL
A140D084,40SPX(20D)*45KTX.RTH.COT.SPX(40D)-114*76-174-3/1 S TWILL
A140D085,40SPX(20D)*40SPX(20D)-126*90-157.2-2/2 HBT
A140D086,40SPX(20D)*75D.NYL.STR(TWISTED)(20D)-126*110-157.2-3/1 S TWILL
A140D088,40SPX(20D)*30SPX(40D)+30SUTALEA-114*80-175.6-2/2 S TWILL
A140D088,40SPX(20D)*30SPX(40D)+30SUTALEA-114*80-174-2/2 S TWILL
A140D089,40SPX(20D)*10K.SPX(70D)+10SUTALEA-92*48-173.3-OXFORD
A140D090,40SPX(20D)*16MC.SPX(70D)+40LEA-102*56-174.5-OXFORD
A140D090,40SPX(20D)*16C.MC.SPX(70D)+40LEA.LINEN-102*56-196-OXFORD
A140D091,40CORE.PV(30D)*40CORE.PV(30D)-94*82-177.5-2/1 S TWILL
A140D093,40SPX(20D)*20MC.SPX(70D)+60LEA.LINEN-126*76-173.7-2/2 S TWILL
A140D093,40SPX(20D)*20MC.SPX(70D)+60LEA.LINEN-126*72-186.4-2/2 S TWILL
A140D094,40COM*40COM-112*80-159.2-DOBBY-606.651.001
A140D096,40COM*40SPX(40D)-166*96-178.7-3/1 S TWILL
A140D097,40COM*30SPX(40D)-150*90-178-DOBBY-12.12.885
A140D098,40SPX(20D)*30SPX(40D)-126*80-205.6-DOBBY-06.04.014
A140D100,40PC.SPX(20D)*45CVC.SPX(40D)-102*70-174.5-PLAIN
A140D102,40C.CT*16C.SPX(140D)-134*72-211.08-4/1 S SATIN
A140D105,40CT*50SPX(40D)-150*100-190.1-3/1 Z TWILL
A140D106,40COM*16K.SPX(70D)-146*80-177.8-DOBBY-08.08.028
A140D110,40K.COM.VIS*40K.COM.VIS-90*78-157.7-DOBBY-24.18.010
A140D111,40K.COM.VIS*40K.COM.VIS-90*78-157.7-DOBBY-12.112.001
